Stop_ID,Binned_time,Binned_day,Pre_2019,Validation_Count_mean,Unvalidated_mean,NIMI,Visiting_score,Rel_Visiting_score,density,n_rows
7820002-1,2018-01-15 10:00:00,0,True,1.8,0.0,Ropka,6,0.1875,3,10
7820002-1,2018-01-16 10:00:00,0,True,1.2,0.0,Ropka,6,0.1875,3,5
7820002-1,2018-01-23 18:00:00,0,True,1.6,0.2,Ropka,6,0.1875,3,50
7820002-1,2018-02-12 12:00:00,0,True,1.4,1.0,Ropka,6,0.1875,3,5
7820002-1,2018-02-22 14:00:00,0,True,2.125,1.1666666666666667,Ropka,6,0.1875,3,48
7820002-1,2018-02-26 14:00:00,0,True,1.3333333333333333,0.0,Ropka,6,0.1875,3,12
7820002-1,2018-02-27 12:00:00,0,True,2.1666666666666665,0.8,Ropka,6,0.1875,3,30
7820002-1,2018-03-08 14:00:00,0,True,1.5,0.6666666666666666,Ropka,6,0.1875,3,12
7820002-1,2018-03-21 12:00:00,0,True,1.2857142857142858,2.0,Ropka,6,0.1875,3,7
7820002-1,2018-04-18 16:00:00,0,True,2.0,1.3333333333333333,Ropka,6,0.1875,3,30
7820002-1,2018-04-24 16:00:00,0,True,2.0,1.0,Ropka,6,0.1875,3,21
7820002-1,2018-07-18 14:00:00,0,True,1.6666666666666667,0.5,Ropka,6,0.1875,3,12
7820002-1,2018-07-18 16:00:00,0,True,1.3333333333333333,0.0,Ropka,6,0.1875,3,6
7820002-1,2018-08-06 16:00:00,0,True,1.1428571428571428,0.0,Ropka,6,0.1875,3,35
7820002-1,2018-08-17 08:00:00,0,True,1.6666666666666667,1.0,Ropka,6,0.1875,3,12
7820002-1,2018-09-13 18:00:00,0,True,1.5,0.0,Ropka,6,0.1875,3,6
7820002-1,2018-10-02 18:00:00,0,True,1.7272727272727273,1.125,Ropka,6,0.1875,3,88
7820002-1,2018-11-16 14:00:00,0,True,1.8,0.6666666666666666,Ropka,6,0.1875,3,60
7820002-1,2018-11-19 14:00:00,0,True,2.0,2.5,Ropka,6,0.1875,3,16
7820002-1,2018-11-21 10:00:00,0,True,1.6666666666666667,1.0,Ropka,6,0.1875,3,36
7820002-1,2018-11-21 12:00:00,0,True,2.125,0.0,Ropka,6,0.1875,3,16
7820002-1,2018-11-27 10:00:00,0,True,1.5714285714285714,0.6,Ropka,6,0.1875,3,35
7820002-1,2018-12-12 10:00:00,0,True,1.2857142857142858,0.16666666666666666,Ropka,6,0.1875,3,42
7820002-1,2019-01-22 14:00:00,0,True,2.111111111111111,0.0,Ropka,6,0.1875,3,18
7820002-1,2019-02-01 14:00:00,0,True,1.5714285714285714,1.75,Ropka,6,0.1875,3,28
7820002-1,2019-02-06 16:00:00,0,True,1.5,0.5,Ropka,6,0.1875,3,60
