Stop_ID,Binned_time,Binned_day,Pre_2019,Validation_Count_mean,Unvalidated_mean,NIMI,Visiting_score,Rel_Visiting_score,density,n_rows
7820002-1,2020-02-05 12:00:00,2,False,2.076923076923077,0.0,Ropka,3,0.1428571428571428,3,13
7820002-1,2020-02-07 09:00:00,4,False,1.1818181818181819,0.0,Ropka,3,0.1428571428571428,3,11
7820002-1,2020-03-02 15:00:00,0,False,2.0,1.0,Ropka,3,0.1428571428571428,3,14
7820002-1,2020-03-04 15:00:00,2,False,2.4166666666666665,1.2,Ropka,3,0.1428571428571428,3,60
7820002-1,2020-07-02 18:00:00,3,False,2.5,1.0,Ropka,3,0.1428571428571428,3,6
7820002-1,2020-07-16 09:00:00,3,False,1.0,0.0,Ropka,3,0.1428571428571428,3,6
7820002-1,2020-08-05 09:00:00,2,False,1.5,1.8,Ropka,3,0.1428571428571428,3,20
7820002-1,2020-08-06 06:00:00,3,False,,1.5,Ropka,3,0.1428571428571428,3,2
7820002-1,2020-08-06 09:00:00,3,False,1.0,1.0,Ropka,3,0.1428571428571428,3,12
7820002-1,2020-08-07 09:00:00,4,False,1.0,0.0,Ropka,3,0.1428571428571428,3,4
7820002-1,2020-08-11 15:00:00,1,False,1.625,0.0,Ropka,3,0.1428571428571428,3,8
7820002-1,2020-08-28 15:00:00,4,False,1.5,1.0,Ropka,3,0.1428571428571428,3,8
7820002-1,2020-08-31 12:00:00,0,False,1.3,0.6,Ropka,3,0.1428571428571428,3,50
7820002-1,2020-09-11 09:00:00,4,False,1.0,0.3333333333333333,Ropka,3,0.1428571428571428,3,18
7820002-1,2022-06-09 12:00:00,3,False,1.3333333333333333,2.0,Ropka,3,0.1428571428571428,3,9
7820002-1,2022-09-11 12:00:00,6,False,1.5,2.0,Ropka,3,0.1428571428571428,3,4
7820002-1,2022-09-28 15:00:00,2,False,1.3125,2.0,Ropka,3,0.1428571428571428,3,32
7820002-1,2022-11-08 09:00:00,1,False,1.625,0.0,Ropka,3,0.1428571428571428,3,16
7820002-1,2023-05-09 15:00:00,1,False,1.5,5.0,Ropka,3,0.1428571428571428,3,16
7820002-1,2023-05-15 15:00:00,0,False,1.8571428571428572,1.0,Ropka,3,0.1428571428571428,3,7
7820002-1,2023-05-24 09:00:00,2,False,1.3636363636363635,1.5,Ropka,3,0.1428571428571428,3,22
7820002-1,2023-05-30 18:00:00,1,False,2.111111111111111,9.0,Ropka,3,0.1428571428571428,3,9
7820002-1,2023-05-31 15:00:00,2,False,2.111111111111111,0.0,Ropka,3,0.1428571428571428,3,9
7820002-1,2023-05-31 18:00:00,2,False,1.3333333333333333,2.0,Ropka,3,0.1428571428571428,3,9
7820002-1,2023-07-05 18:00:00,2,False,2.0,1.0,Ropka,3,0.1428571428571428,3,12
7820002-1,2023-08-09 12:00:00,2,False,1.5555555555555556,0.0,Ropka,3,0.1428571428571428,3,18
7820002-1,2023-08-10 09:00:00,3,False,1.2857142857142858,0.0,Ropka,3,0.1428571428571428,3,14
7820002-1,2023-08-28 09:00:00,0,False,1.5555555555555556,0.0,Ropka,3,0.1428571428571428,3,9
7820002-1,2023-08-28 12:00:00,0,False,1.3333333333333333,0.4,Ropka,3,0.1428571428571428,3,45
7820002-1,2023-09-27 12:00:00,2,False,1.875,0.5,Ropka,3,0.1428571428571428,3,16
7820002-1,2023-09-28 18:00:00,3,False,2.090909090909091,1.0,Ropka,3,0.1428571428571428,3,33
7820002-1,2023-10-02 15:00:00,0,False,2.0,8.0,Ropka,3,0.1428571428571428,3,11
7820002-1,2023-11-23 09:00:00,3,False,2.111111111111111,2.8333333333333335,Ropka,3,0.1428571428571428,3,54
7820002-1,2024-03-21 09:00:00,3,False,1.375,0.5,Ropka,3,0.1428571428571428,3,16
7820002-1,2024-03-21 12:00:00,3,False,2.125,1.0,Ropka,3,0.1428571428571428,3,8
7820002-1,2024-04-02 15:00:00,1,False,2.0,3.0,Ropka,3,0.1428571428571428,3,11
7820002-1,2024-04-25 18:00:00,3,False,1.7,3.5,Ropka,3,0.1428571428571428,3,20
7820002-1,2024-05-24 15:00:00,4,False,1.625,2.0,Ropka,3,0.1428571428571428,3,16
7820002-1,2024-06-04 21:00:00,1,False,1.1666666666666667,4.25,Ropka,3,0.1428571428571428,3,24
7820002-1,2024-06-10 12:00:00,0,False,1.4,2.0,Ropka,3,0.1428571428571428,3,10
7820002-1,2024-07-13 12:00:00,5,False,1.5,3.0,Ropka,3,0.1428571428571428,3,2
7820002-1,2024-07-13 15:00:00,5,False,1.25,2.0,Ropka,3,0.1428571428571428,3,4
7820002-1,2024-08-08 12:00:00,3,False,1.1666666666666667,1.0,Ropka,3,0.1428571428571428,3,18
7820002-1,2024-08-21 12:00:00,2,False,2.3333333333333335,5.5,Ropka,3,0.1428571428571428,3,6
7820002-1,2024-10-09 12:00:00,2,False,1.875,0.0,Ropka,3,0.1428571428571428,3,8
7820003-1,2016-03-16 09:00:00,2,True,3.6363636363636362,5.0,Ropka,7,0.21875,3,22
7820003-1,2016-03-23 12:00:00,2,True,2.380952380952381,3.0,Ropka,7,0.21875,3,21
7820003-1,2016-03-23 15:00:00,2,True,2.25,1.0,Ropka,7,0.21875,3,100
7820003-1,2016-03-30 12:00:00,2,True,2.789473684210526,1.25,Ropka,7,0.21875,3,76
7820003-1,2016-04-01 15:00:00,4,True,2.8181818181818183,2.0,Ropka,7,0.21875,3,22
7820003-1,2016-04-04 15:00:00,0,True,2.6153846153846154,2.125,Ropka,7,0.21875,3,208
7820003-1,2016-04-04 18:00:00,0,True,2.1176470588235294,1.0,Ropka,7,0.21875,3,17
7820003-1,2016-04-04 21:00:00,0,True,1.8333333333333333,0.0,Ropka,7,0.21875,3,6
7820003-1,2016-04-07 15:00:00,3,True,2.0952380952380953,1.4166666666666667,Ropka,7,0.21875,3,252
7820003-1,2016-04-08 12:00:00,4,True,2.619047619047619,1.0,Ropka,7,0.21875,3,21
7820003-1,2016-04-11 12:00:00,0,True,2.7142857142857144,0.0,Ropka,7,0.21875,3,21
7820003-1,2016-04-11 15:00:00,0,True,2.761904761904762,2.0,Ropka,7,0.21875,3,126
7820003-1,2016-04-13 12:00:00,2,True,3.111111111111111,1.5,Ropka,7,0.21875,3,36
7820003-1,2016-04-17 12:00:00,6,True,2.0833333333333335,0.5,Ropka,7,0.21875,3,24
7820003-1,2016-04-20 15:00:00,2,True,2.9047619047619047,1.5555555555555556,Ropka,7,0.21875,3,189
7820003-1,2016-04-21 15:00:00,3,True,1.85,0.5,Ropka,7,0.21875,3,80
7820003-1,2016-04-25 12:00:00,0,True,2.1904761904761907,0.4,Ropka,7,0.21875,3,105
7820003-1,2016-04-28 09:00:00,3,True,3.0,0.3333333333333333,Ropka,7,0.21875,3,69
7820003-1,2016-05-04 09:00:00,2,True,3.227272727272727,0.6666666666666666,Ropka,7,0.21875,3,66
7820003-1,2016-05-12 15:00:00,3,True,2.125,0.5,Ropka,7,0.21875,3,48
7820003-1,2016-05-17 15:00:00,1,True,2.375,0.0,Ropka,7,0.21875,3,24
7820003-1,2016-05-23 06:00:00,0,True,2.6666666666666665,1.5,Ropka,7,0.21875,3,48
7820003-1,2016-05-23 09:00:00,0,True,2.68,0.0,Ropka,7,0.21875,3,75
7820003-1,2016-05-24 12:00:00,1,True,2.736842105263158,1.0,Ropka,7,0.21875,3,19
7820003-1,2016-05-30 09:00:00,0,True,3.5238095238095237,1.0,Ropka,7,0.21875,3,189
7820003-1,2016-06-02 12:00:00,3,True,1.95,0.0,Ropka,7,0.21875,3,20
7820003-1,2016-06-08 12:00:00,2,True,2.611111111111111,0.0,Ropka,7,0.21875,3,90
7820003-1,2016-06-17 15:00:00,4,True,2.375,1.0,Ropka,7,0.21875,3,16
7820003-1,2016-06-30 15:00:00,3,True,1.7647058823529411,0.25,Ropka,7,0.21875,3,68
7820003-1,2016-07-18 18:00:00,0,True,2.357142857142857,2.0,Ropka,7,0.21875,3,14
7820003-1,2016-07-18 21:00:00,0,True,1.5,1.0,Ropka,7,0.21875,3,24
7820003-1,2016-07-28 18:00:00,3,True,2.1666666666666665,0.0,Ropka,7,0.21875,3,12
7820003-1,2016-08-03 18:00:00,2,True,1.8666666666666667,0.0,Ropka,7,0.21875,3,30
7820003-1,2016-09-01 15:00:00,3,True,2.608695652173913,5.25,Ropka,7,0.21875,3,92
7820003-1,2016-09-10 12:00:00,5,True,5.076923076923077,1.2,Ropka,7,0.21875,3,65
7820003-1,2016-09-15 12:00:00,3,True,3.0,0.42857142857142855,Ropka,7,0.21875,3,126
7820003-1,2016-10-10 15:00:00,0,True,3.84,3.0,Ropka,7,0.21875,3,50
7820003-1,2016-10-12 15:00:00,2,True,3.391304347826087,2.6666666666666665,Ropka,7,0.21875,3,69
7820003-1,2016-10-14 06:00:00,4,True,3.15,0.0,Ropka,7,0.21875,3,20
7820003-1,2016-10-14 09:00:00,4,True,4.0,0.875,Ropka,7,0.21875,3,208
7820003-1,2016-10-31 09:00:00,0,True,5.384615384615385,0.0,Ropka,7,0.21875,3,26
7820003-1,2016-11-02 15:00:00,2,True,5.84,2.4545454545454546,Ropka,7,0.21875,3,275
7820003-1,2016-11-03 09:00:00,3,True,4.730769230769231,1.0,Ropka,7,0.21875,3,26
7820003-1,2016-11-03 12:00:00,3,True,4.75,1.0,Ropka,7,0.21875,3,24
7820003-1,2016-11-03 15:00:00,3,True,4.25,2.076923076923077,Ropka,7,0.21875,3,364
7820003-1,2016-11-10 12:00:00,3,True,5.045454545454546,0.5,Ropka,7,0.21875,3,132
7820003-1,2016-11-10 15:00:00,3,True,4.730769230769231,0.5,Ropka,7,0.21875,3,52
7820003-1,2016-11-11 12:00:00,4,True,5.086956521739131,0.0,Ropka,7,0.21875,3,69
7820003-1,2016-11-17 12:00:00,3,True,4.3478260869565215,1.0,Ropka,7,0.21875,3,46
7820003-1,2016-11-18 15:00:00,4,True,4.1923076923076925,1.5,Ropka,7,0.21875,3,52
7820003-1,2016-11-23 12:00:00,2,True,4.782608695652174,0.0,Ropka,7,0.21875,3,69
7820003-1,2016-11-23 15:00:00,2,True,4.888888888888889,1.375,Ropka,7,0.21875,3,216
7820003-1,2016-11-25 15:00:00,4,True,3.576923076923077,0.0,Ropka,7,0.21875,3,26
7820003-1,2016-11-26 15:00:00,5,True,3.0833333333333335,0.0,Ropka,7,0.21875,3,12
7820003-1,2016-11-29 12:00:00,1,True,4.12,1.0,Ropka,7,0.21875,3,75
7820003-1,2016-11-30 18:00:00,2,True,4.2727272727272725,0.3333333333333333,Ropka,7,0.21875,3,66
7820003-1,2016-12-12 09:00:00,0,True,3.85,1.0,Ropka,7,0.21875,3,20
7820003-1,2016-12-12 12:00:00,0,True,3.272727272727273,0.75,Ropka,7,0.21875,3,88
7820003-1,2016-12-13 12:00:00,1,True,2.736842105263158,1.0,Ropka,7,0.21875,3,38
7820003-1,2016-12-13 15:00:00,1,True,2.8095238095238093,1.5,Ropka,7,0.21875,3,84
7820003-1,2016-12-14 09:00:00,2,True,3.6,0.5,Ropka,7,0.21875,3,100
7820003-1,2016-12-16 12:00:00,4,True,3.375,1.0,Ropka,7,0.21875,3,96
7820003-1,2016-12-16 15:00:00,4,True,2.6,1.5,Ropka,7,0.21875,3,40
7820003-1,2017-01-05 09:00:00,3,True,2.2083333333333335,0.25,Ropka,7,0.21875,3,96
7820003-1,2017-01-09 12:00:00,0,True,2.533333333333333,0.0,Ropka,7,0.21875,3,30
7820003-1,2017-01-09 15:00:00,0,True,2.3,0.5,Ropka,7,0.21875,3,40
7820003-1,2017-01-13 12:00:00,4,True,2.55,1.0,Ropka,7,0.21875,3,20
7820003-1,2017-01-13 15:00:00,4,True,2.3181818181818183,0.6,Ropka,7,0.21875,3,110
7820003-1,2017-01-17 12:00:00,1,True,2.5789473684210527,0.75,Ropka,7,0.21875,3,76
7820003-1,2017-01-19 15:00:00,3,True,2.5,1.5,Ropka,7,0.21875,3,88
7820003-1,2017-02-02 12:00:00,3,True,2.8,0.0,Ropka,7,0.21875,3,40
7820003-1,2017-02-09 15:00:00,3,True,2.1052631578947367,0.25,Ropka,7,0.21875,3,76
7820003-1,2017-02-15 12:00:00,2,True,3.8333333333333335,0.4,Ropka,7,0.21875,3,90
7820003-1,2017-02-16 18:00:00,3,True,2.1666666666666665,1.0,Ropka,7,0.21875,3,72
7820003-1,2017-03-06 09:00:00,0,True,3.130434782608696,0.3333333333333333,Ropka,7,0.21875,3,69
7820003-1,2017-03-10 15:00:00,4,True,2.4761904761904763,1.0,Ropka,7,0.21875,3,168
7820003-1,2017-03-17 09:00:00,4,True,2.9,1.3333333333333333,Ropka,7,0.21875,3,60
7820003-1,2017-03-27 18:00:00,0,True,2.2857142857142856,0.0,Ropka,7,0.21875,3,14
7820003-1,2017-04-26 09:00:00,2,True,4.28,0.0,Ropka,7,0.21875,3,75
7820003-1,2017-05-08 12:00:00,0,True,4.421052631578948,0.0,Ropka,7,0.21875,3,95
7820003-1,2017-05-10 09:00:00,2,True,3.423076923076923,2.0,Ropka,7,0.21875,3,26
7820003-1,2017-05-18 12:00:00,3,True,3.380952380952381,0.8,Ropka,7,0.21875,3,105
7820003-1,2017-05-24 15:00:00,2,True,2.3214285714285716,1.75,Ropka,7,0.21875,3,112
7820003-1,2017-05-25 09:00:00,3,True,3.5384615384615383,0.5,Ropka,7,0.21875,3,104
7820003-1,2017-05-30 18:00:00,1,True,2.7142857142857144,0.2,Ropka,7,0.21875,3,105
7820003-1,2017-05-31 09:00:00,2,True,3.24,0.3333333333333333,Ropka,7,0.21875,3,75
7820003-1,2017-06-05 09:00:00,0,True,3.388888888888889,0.6666666666666666,Ropka,7,0.21875,3,54
7820003-1,2017-06-16 21:00:00,4,True,1.4,0.5,Ropka,7,0.21875,3,10
7820003-1,2017-07-20 12:00:00,3,True,3.125,0.0,Ropka,7,0.21875,3,48
7820003-1,2017-07-26 18:00:00,2,True,2.0833333333333335,0.0,Ropka,7,0.21875,3,48
7820003-1,2017-07-30 15:00:00,6,True,2.1,0.0,Ropka,7,0.21875,3,10
