Number_entering_buses,Stop_ID,Binned_time_x,y_pred,y_prob,Score,stop_lat,stop_lon,geometry,NIMI_left,Time,index_right,NIMI_right,NIMI
17,7820171-1,2025-12-11 14:00:00,0,0.12094986,2.0561475679278374,58.35607767,26.67289602,POINT (26.67289602 58.35607767),Ränilinna,14:00:00,8.0,Ränilinna,
20,7820171-1,2025-12-11 16:00:00,0,0.12094986,2.418997138738632,58.35607767,26.67289602,POINT (26.67289602 58.35607767),Ränilinna,16:00:00,8.0,Ränilinna,
21,7820171-1,2025-12-11 18:00:00,0,0.11994463,2.51883727312088,58.35607767,26.67289602,POINT (26.67289602 58.35607767),Ränilinna,18:00:00,8.0,Ränilinna,
23,7820172-1,2025-12-11 08:00:00,0,0.11943399,2.746981807053089,58.35563171,26.67391432,POINT (26.67391432 58.35563171),Ränilinna,08:00:00,8.0,Ränilinna,
18,7820172-1,2025-12-11 10:00:00,0,0.119195834,2.1455250084400177,58.35563171,26.67391432,POINT (26.67391432 58.35563171),Ränilinna,10:00:00,8.0,Ränilinna,
18,7820172-1,2025-12-11 12:00:00,0,0.11938306,2.1488950699567795,58.35563171,26.67391432,POINT (26.67391432 58.35563171),Ränilinna,12:00:00,8.0,Ränilinna,
18,7820172-1,2025-12-11 14:00:00,0,0.12198039,2.195647045969963,58.35563171,26.67391432,POINT (26.67391432 58.35563171),Ränilinna,14:00:00,8.0,Ränilinna,
20,7820172-1,2025-12-11 16:00:00,0,0.12198039,2.4396078288555145,58.35563171,26.67391432,POINT (26.67391432 58.35563171),Ränilinna,16:00:00,8.0,Ränilinna,
19,7820172-1,2025-12-11 18:00:00,0,0.11968565,2.2740273475646973,58.35563171,26.67391432,POINT (26.67391432 58.35563171),Ränilinna,18:00:00,8.0,Ränilinna,
14,7820172-1,2025-12-11 20:00:00,0,0.11995795,1.6794113516807556,58.35563171,26.67391432,POINT (26.67391432 58.35563171),Ränilinna,20:00:00,8.0,Ränilinna,
9,7820172-1,2025-12-11 22:00:00,0,0.11995795,1.079621583223343,58.35563171,26.67391432,POINT (26.67391432 58.35563171),Ränilinna,22:00:00,8.0,Ränilinna,
5,7820173-1,2025-12-11 06:00:00,0,0.12105296,0.6052647903561592,58.39150299,26.73039405,POINT (26.73039405 58.39150299),Raadi-Kruusamäe,06:00:00,12.0,Raadi-Kruusamäe,
10,7820173-1,2025-12-11 08:00:00,0,0.1212648,1.2126480042934418,58.39150299,26.73039405,POINT (26.73039405 58.39150299),Raadi-Kruusamäe,08:00:00,12.0,Raadi-Kruusamäe,
10,7820173-1,2025-12-11 10:00:00,0,0.1209598,1.209598034620285,58.39150299,26.73039405,POINT (26.73039405 58.39150299),Raadi-Kruusamäe,10:00:00,12.0,Raadi-Kruusamäe,
9,7820173-1,2025-12-11 12:00:00,0,0.12101672,1.0891504660248756,58.39150299,26.73039405,POINT (26.73039405 58.39150299),Raadi-Kruusamäe,12:00:00,12.0,Raadi-Kruusamäe,
8,7820173-1,2025-12-11 14:00:00,0,0.12282384,0.9825907349586487,58.39150299,26.73039405,POINT (26.73039405 58.39150299),Raadi-Kruusamäe,14:00:00,12.0,Raadi-Kruusamäe,
9,7820173-1,2025-12-11 16:00:00,0,0.12292139,1.1062925308942795,58.39150299,26.73039405,POINT (26.73039405 58.39150299),Raadi-Kruusamäe,16:00:00,12.0,Raadi-Kruusamäe,
10,7820173-1,2025-12-11 18:00:00,0,0.12074095,1.2074095010757446,58.39150299,26.73039405,POINT (26.73039405 58.39150299),Raadi-Kruusamäe,18:00:00,12.0,Raadi-Kruusamäe,
10,7820173-1,2025-12-11 20:00:00,0,0.120799385,1.2079938501119614,58.39150299,26.73039405,POINT (26.73039405 58.39150299),Raadi-Kruusamäe,20:00:00,12.0,Raadi-Kruusamäe,
2,7820173-1,2025-12-11 22:00:00,0,0.12076046,0.2415209263563156,58.39150299,26.73039405,POINT (26.73039405 58.39150299),Raadi-Kruusamäe,22:00:00,12.0,Raadi-Kruusamäe,
1,7820174-1,2025-12-11 04:00:00,0,0.12160523,0.12160523235797882,58.38233558,26.74682512,POINT (26.74682512 58.38233558),Ülejõe,04:00:00,15.0,Ülejõe,
8,7820174-1,2025-12-11 06:00:00,0,0.121472694,0.9717815518379211,58.38233558,26.74682512,POINT (26.74682512 58.38233558),Ülejõe,06:00:00,15.0,Ülejõe,
17,7820174-1,2025-12-11 08:00:00,0,0.12171964,2.069233939051628,58.38233558,26.74682512,POINT (26.74682512 58.38233558),Ülejõe,08:00:00,15.0,Ülejõe,
18,7820174-1,2025-12-11 10:00:00,0,0.12229387,2.2012896090745926,58.38233558,26.74682512,POINT (26.74682512 58.38233558),Ülejõe,10:00:00,15.0,Ülejõe,
16,7820174-1,2025-12-11 12:00:00,0,0.12257802,1.9612482786178589,58.38233558,26.74682512,POINT (26.74682512 58.38233558),Ülejõe,12:00:00,15.0,Ülejõe,
15,7820174-1,2025-12-11 14:00:00,0,0.12499909,1.8749863654375076,58.38233558,26.74682512,POINT (26.74682512 58.38233558),Ülejõe,14:00:00,15.0,Ülejõe,
17,7820174-1,2025-12-11 16:00:00,0,0.12499909,2.124984547495842,58.38233558,26.74682512,POINT (26.74682512 58.38233558),Ülejõe,16:00:00,15.0,Ülejõe,
20,7820174-1,2025-12-11 18:00:00,0,0.12239428,2.447885572910309,58.38233558,26.74682512,POINT (26.74682512 58.38233558),Ülejõe,18:00:00,15.0,Ülejõe,
13,7820174-1,2025-12-11 20:00:00,0,0.12233005,1.5902906134724617,58.38233558,26.74682512,POINT (26.74682512 58.38233558),Ülejõe,20:00:00,15.0,Ülejõe,
7,7820174-1,2025-12-11 22:00:00,0,0.12233005,0.8563103303313255,58.38233558,26.74682512,POINT (26.74682512 58.38233558),Ülejõe,22:00:00,15.0,Ülejõe,
1,7820175-1,2025-12-11 04:00:00,0,0.11961231,0.11961230635643005,58.38518468,26.72287068,POINT (26.72287068 58.38518468),Kesklinna,04:00:00,10.0,Kesklinna,
7,7820175-1,2025-12-11 06:00:00,0,0.11961231,0.8372861444950104,58.38518468,26.72287068,POINT (26.72287068 58.38518468),Kesklinna,06:00:00,10.0,Kesklinna,
11,7820175-1,2025-12-11 08:00:00,0,0.11961231,1.3157353699207306,58.38518468,26.72287068,POINT (26.72287068 58.38518468),Kesklinna,08:00:00,10.0,Kesklinna,
10,7820175-1,2025-12-11 10:00:00,0,0.11954611,1.1954610794782639,58.38518468,26.72287068,POINT (26.72287068 58.38518468),Kesklinna,10:00:00,10.0,Kesklinna,
10,7820175-1,2025-12-11 12:00:00,0,0.119693965,1.1969396471977234,58.38518468,26.72287068,POINT (26.72287068 58.38518468),Kesklinna,12:00:00,10.0,Kesklinna,
10,7820175-1,2025-12-11 14:00:00,0,0.1224186,1.224185973405838,58.38518468,26.72287068,POINT (26.72287068 58.38518468),Kesklinna,14:00:00,10.0,Kesklinna,
9,7820175-1,2025-12-11 16:00:00,0,0.1222255,1.10002950578928,58.38518468,26.72287068,POINT (26.72287068 58.38518468),Kesklinna,16:00:00,10.0,Kesklinna,
11,7820175-1,2025-12-11 18:00:00,0,0.12051056,1.3256161957979202,58.38518468,26.72287068,POINT (26.72287068 58.38518468),Kesklinna,18:00:00,10.0,Kesklinna,
9,7820175-1,2025-12-11 20:00:00,0,0.120734684,1.086612157523632,58.38518468,26.72287068,POINT (26.72287068 58.38518468),Kesklinna,20:00:00,10.0,Kesklinna,
6,7820175-1,2025-12-11 22:00:00,0,0.12086192,0.7251715064048767,58.38518468,26.72287068,POINT (26.72287068 58.38518468),Kesklinna,22:00:00,10.0,Kesklinna,
1,7820175-1,2025-12-12 00:00:00,0,0.12086192,0.12086191773414612,58.38518468,26.72287068,POINT (26.72287068 58.38518468),Kesklinna,00:00:00,10.0,Kesklinna,
8,7820176-1,2025-12-11 06:00:00,0,0.11961231,0.9568984508514404,58.3836047,26.72339269,POINT (26.72339269 58.3836047),Kesklinna,06:00:00,10.0,Kesklinna,
15,7820176-1,2025-12-11 08:00:00,0,0.11961231,1.7941845953464508,58.3836047,26.72339269,POINT (26.72339269 58.3836047),Kesklinna,08:00:00,10.0,Kesklinna,
15,7820176-1,2025-12-11 10:00:00,0,0.11954611,1.7931916192173958,58.3836047,26.72339269,POINT (26.72339269 58.3836047),Kesklinna,10:00:00,10.0,Kesklinna,
16,7820176-1,2025-12-11 12:00:00,0,0.119693965,1.9151034355163574,58.3836047,26.72339269,POINT (26.72339269 58.3836047),Kesklinna,12:00:00,10.0,Kesklinna,
14,7820176-1,2025-12-11 14:00:00,0,0.12243444,1.71408212184906,58.3836047,26.72339269,POINT (26.72339269 58.3836047),Kesklinna,14:00:00,10.0,Kesklinna,
16,7820176-1,2025-12-11 16:00:00,0,0.1222413,1.9558608531951904,58.3836047,26.72339269,POINT (26.72339269 58.3836047),Kesklinna,16:00:00,10.0,Kesklinna,
15,7820176-1,2025-12-11 18:00:00,0,0.12051056,1.8076584488153458,58.3836047,26.72339269,POINT (26.72339269 58.3836047),Kesklinna,18:00:00,10.0,Kesklinna,
15,7820176-1,2025-12-11 20:00:00,0,0.120734684,1.8110202625393867,58.3836047,26.72339269,POINT (26.72339269 58.3836047),Kesklinna,20:00:00,10.0,Kesklinna,
9,7820176-1,2025-12-11 22:00:00,0,0.12086192,1.087757259607315,58.3836047,26.72339269,POINT (26.72339269 58.3836047),Kesklinna,22:00:00,10.0,Kesklinna,
3,7820176-1,2025-12-12 00:00:00,0,0.12086192,0.36258575320243835,58.3836047,26.72339269,POINT (26.72339269 58.3836047),Kesklinna,00:00:00,10.0,Kesklinna,
14,7820177-1,2025-12-11 06:00:00,0,0.12178329,1.7049660086631775,58.37152847,26.71628405,POINT (26.71628405 58.37152847),Kesklinna,06:00:00,10.0,Kesklinna,
34,7820177-1,2025-12-11 08:00:00,0,0.12194009,4.145963102579117,58.37152847,26.71628405,POINT (26.71628405 58.37152847),Kesklinna,08:00:00,10.0,Kesklinna,
29,7820177-1,2025-12-11 10:00:00,0,0.122613996,3.555805891752243,58.37152847,26.71628405,POINT (26.71628405 58.37152847),Kesklinna,10:00:00,10.0,Kesklinna,
28,7820177-1,2025-12-11 12:00:00,0,0.12276513,3.437423676252365,58.37152847,26.71628405,POINT (26.71628405 58.37152847),Kesklinna,12:00:00,10.0,Kesklinna,
27,7820177-1,2025-12-11 14:00:00,0,0.12504315,3.3761651515960693,58.37152847,26.71628405,POINT (26.71628405 58.37152847),Kesklinna,14:00:00,10.0,Kesklinna,
30,7820177-1,2025-12-11 16:00:00,0,0.124977864,3.749335929751396,58.37152847,26.71628405,POINT (26.71628405 58.37152847),Kesklinna,16:00:00,10.0,Kesklinna,
33,7820177-1,2025-12-11 18:00:00,0,0.12239498,4.039034307003021,58.37152847,26.71628405,POINT (26.71628405 58.37152847),Kesklinna,18:00:00,10.0,Kesklinna,
26,7820177-1,2025-12-11 20:00:00,0,0.12218488,3.1768068820238113,58.37152847,26.71628405,POINT (26.71628405 58.37152847),Kesklinna,20:00:00,10.0,Kesklinna,
17,7820177-1,2025-12-11 22:00:00,0,0.122248925,2.078231729567051,58.37152847,26.71628405,POINT (26.71628405 58.37152847),Kesklinna,22:00:00,10.0,Kesklinna,
4,7820177-1,2025-12-12 00:00:00,0,0.122248925,0.4889957010746002,58.37152847,26.71628405,POINT (26.71628405 58.37152847),Kesklinna,00:00:00,10.0,Kesklinna,
18,7820178-1,2025-12-11 06:00:00,0,0.121737815,2.1912806779146194,58.3710759,26.7156237,POINT (26.7156237 58.3710759),Vaksali,06:00:00,2.0,Vaksali,
36,7820178-1,2025-12-11 08:00:00,0,0.12198524,4.391468703746796,58.3710759,26.7156237,POINT (26.7156237 58.3710759),Vaksali,08:00:00,2.0,Vaksali,
32,7820178-1,2025-12-11 10:00:00,0,0.12256054,3.9219372272491455,58.3710759,26.7156237,POINT (26.7156237 58.3710759),Vaksali,10:00:00,2.0,Vaksali,
32,7820178-1,2025-12-11 12:00:00,0,0.12275701,3.9282243251800537,58.3710759,26.7156237,POINT (26.7156237 58.3710759),Vaksali,12:00:00,2.0,Vaksali,
32,7820178-1,2025-12-11 14:00:00,0,0.12719177,4.070136547088623,58.3710759,26.7156237,POINT (26.7156237 58.3710759),Vaksali,14:00:00,2.0,Vaksali,
35,7820178-1,2025-12-11 16:00:00,0,0.1274479,4.460676610469818,58.3710759,26.7156237,POINT (26.7156237 58.3710759),Vaksali,16:00:00,2.0,Vaksali,
36,7820178-1,2025-12-11 18:00:00,0,0.12127703,4.365972965955734,58.3710759,26.7156237,POINT (26.7156237 58.3710759),Vaksali,18:00:00,2.0,Vaksali,
28,7820178-1,2025-12-11 20:00:00,0,0.121213295,3.393972247838974,58.3710759,26.7156237,POINT (26.7156237 58.3710759),Vaksali,20:00:00,2.0,Vaksali,
19,7820178-1,2025-12-11 22:00:00,0,0.121213295,2.303052596747875,58.3710759,26.7156237,POINT (26.7156237 58.3710759),Vaksali,22:00:00,2.0,Vaksali,
4,7820178-1,2025-12-12 00:00:00,0,0.121213295,0.48485317826271057,58.3710759,26.7156237,POINT (26.7156237 58.3710759),Vaksali,00:00:00,2.0,Vaksali,
7,7820179-1,2025-12-11 06:00:00,0,0.120994404,0.8469608277082443,58.3899214,26.7278263,POINT (26.7278263 58.3899214),Raadi-Kruusamäe,06:00:00,12.0,Raadi-Kruusamäe,
16,7820179-1,2025-12-11 08:00:00,0,0.12115652,1.9385043382644653,58.3899214,26.7278263,POINT (26.7278263 58.3899214),Raadi-Kruusamäe,08:00:00,12.0,Raadi-Kruusamäe,
12,7820179-1,2025-12-11 10:00:00,0,0.12085175,1.4502209722995758,58.3899214,26.7278263,POINT (26.7278263 58.3899214),Raadi-Kruusamäe,10:00:00,12.0,Raadi-Kruusamäe,
12,7820179-1,2025-12-11 12:00:00,0,0.12090862,1.4509034156799316,58.3899214,26.7278263,POINT (26.7278263 58.3899214),Raadi-Kruusamäe,12:00:00,12.0,Raadi-Kruusamäe,
12,7820179-1,2025-12-11 14:00:00,0,0.12249777,1.4699732065200806,58.3899214,26.7278263,POINT (26.7278263 58.3899214),Raadi-Kruusamäe,14:00:00,12.0,Raadi-Kruusamäe,
15,7820179-1,2025-12-11 16:00:00,0,0.12259507,1.838926076889038,58.3899214,26.7278263,POINT (26.7278263 58.3899214),Raadi-Kruusamäe,16:00:00,12.0,Raadi-Kruusamäe,
14,7820179-1,2025-12-11 18:00:00,0,0.12068253,1.6895554214715958,58.3899214,26.7278263,POINT (26.7278263 58.3899214),Raadi-Kruusamäe,18:00:00,12.0,Raadi-Kruusamäe,
9,7820179-1,2025-12-11 20:00:00,0,0.12074095,1.0866685509681702,58.3899214,26.7278263,POINT (26.7278263 58.3899214),Raadi-Kruusamäe,20:00:00,12.0,Raadi-Kruusamäe,
7,7820179-1,2025-12-11 22:00:00,0,0.120702036,0.8449142500758171,58.3899214,26.7278263,POINT (26.7278263 58.3899214),Raadi-Kruusamäe,22:00:00,12.0,Raadi-Kruusamäe,
2,7820179-1,2025-12-12 00:00:00,0,0.120702036,0.24140407145023346,58.3899214,26.7278263,POINT (26.7278263 58.3899214),Raadi-Kruusamäe,00:00:00,12.0,Raadi-Kruusamäe,
7,7820180-1,2025-12-11 06:00:00,0,0.11975894,0.8383125886321068,58.38996052,26.72743991,POINT (26.72743991 58.38996052),Ülejõe,06:00:00,15.0,Ülejõe,
14,7820180-1,2025-12-11 08:00:00,0,0.11981146,1.6773604452610016,58.38996052,26.72743991,POINT (26.72743991 58.38996052),Ülejõe,08:00:00,15.0,Ülejõe,
12,7820180-1,2025-12-11 10:00:00,0,0.11950962,1.434115469455719,58.38996052,26.72743991,POINT (26.72743991 58.38996052),Ülejõe,10:00:00,15.0,Ülejõe,
12,7820180-1,2025-12-11 12:00:00,0,0.11978819,1.4374583065509796,58.38996052,26.72743991,POINT (26.72743991 58.38996052),Ülejõe,12:00:00,15.0,Ülejõe,
12,7820180-1,2025-12-11 14:00:00,0,0.121447556,1.4573706686496735,58.38996052,26.72743991,POINT (26.72743991 58.38996052),Ülejõe,14:00:00,15.0,Ülejõe,
14,7820180-1,2025-12-11 16:00:00,0,0.121447556,1.7002657800912857,58.38996052,26.72743991,POINT (26.72743991 58.38996052),Ülejõe,16:00:00,15.0,Ülejõe,
15,7820180-1,2025-12-11 18:00:00,0,0.12128864,1.819329634308815,58.38996052,26.72743991,POINT (26.72743991 58.38996052),Ülejõe,18:00:00,15.0,Ülejõe,
9,7820180-1,2025-12-11 20:00:00,0,0.12128864,1.091597780585289,58.38996052,26.72743991,POINT (26.72743991 58.38996052),Ülejõe,20:00:00,15.0,Ülejõe,
5,7820180-1,2025-12-11 22:00:00,0,0.12128864,0.6064432114362717,58.38996052,26.72743991,POINT (26.72743991 58.38996052),Ülejõe,22:00:00,15.0,Ülejõe,
2,7820180-1,2025-12-12 00:00:00,0,0.12128864,0.24257728457450867,58.38996052,26.72743991,POINT (26.72743991 58.38996052),Ülejõe,00:00:00,15.0,Ülejõe,
4,7820181-1,2025-12-11 06:00:00,0,0.12105296,0.48421183228492737,58.39007646,26.72913255,POINT (26.72913255 58.39007646),Raadi-Kruusamäe,06:00:00,12.0,Raadi-Kruusamäe,
9,7820181-1,2025-12-11 08:00:00,0,0.1212648,1.0913832038640976,58.39007646,26.72913255,POINT (26.72913255 58.39007646),Raadi-Kruusamäe,08:00:00,12.0,Raadi-Kruusamäe,
9,7820181-1,2025-12-11 10:00:00,0,0.1209598,1.0886382311582565,58.39007646,26.72913255,POINT (26.72913255 58.39007646),Raadi-Kruusamäe,10:00:00,12.0,Raadi-Kruusamäe,
9,7820181-1,2025-12-11 12:00:00,0,0.12101672,1.0891504660248756,58.39007646,26.72913255,POINT (26.72913255 58.39007646),Raadi-Kruusamäe,12:00:00,12.0,Raadi-Kruusamäe,
10,7820181-1,2025-12-11 14:00:00,0,0.12282384,1.2282384186983109,58.39007646,26.72913255,POINT (26.72913255 58.39007646),Raadi-Kruusamäe,14:00:00,12.0,Raadi-Kruusamäe,
10,7820181-1,2025-12-11 16:00:00,0,0.12292139,1.229213923215866,58.39007646,26.72913255,POINT (26.72913255 58.39007646),Raadi-Kruusamäe,16:00:00,12.0,Raadi-Kruusamäe,
8,7820181-1,2025-12-11 18:00:00,0,0.12074095,0.9659276008605957,58.39007646,26.72913255,POINT (26.72913255 58.39007646),Raadi-Kruusamäe,18:00:00,12.0,Raadi-Kruusamäe,
10,7820181-1,2025-12-11 20:00:00,0,0.120799385,1.2079938501119614,58.39007646,26.72913255,POINT (26.72913255 58.39007646),Raadi-Kruusamäe,20:00:00,12.0,Raadi-Kruusamäe,
4,7820182-1,2025-12-11 06:00:00,0,0.11990534,0.47962135076522827,58.37396579,26.71940893,POINT (26.71940893 58.37396579),Kesklinna,06:00:00,10.0,Kesklinna,
6,7820182-1,2025-12-11 08:00:00,0,0.11990534,0.7194320261478424,58.37396579,26.71940893,POINT (26.71940893 58.37396579),Kesklinna,08:00:00,10.0,Kesklinna,
8,7820182-1,2025-12-11 10:00:00,0,0.11977584,0.9582067131996155,58.37396579,26.71940893,POINT (26.71940893 58.37396579),Kesklinna,10:00:00,10.0,Kesklinna,
7,7820182-1,2025-12-11 12:00:00,0,0.11992394,0.8394675925374031,58.37396579,26.71940893,POINT (26.71940893 58.37396579),Kesklinna,12:00:00,10.0,Kesklinna,
7,7820182-1,2025-12-11 14:00:00,0,0.12133403,0.8493382185697556,58.37396579,26.71940893,POINT (26.71940893 58.37396579),Kesklinna,14:00:00,10.0,Kesklinna,
7,7820182-1,2025-12-11 16:00:00,0,0.121206366,0.8484445586800575,58.37396579,26.71940893,POINT (26.71940893 58.37396579),Kesklinna,16:00:00,10.0,Kesklinna,
7,7820182-1,2025-12-11 18:00:00,0,0.120692894,0.8448502570390701,58.37396579,26.71940893,POINT (26.71940893 58.37396579),Kesklinna,18:00:00,10.0,Kesklinna,
7,7820182-1,2025-12-11 20:00:00,0,0.12065959,0.8446171283721924,58.37396579,26.71940893,POINT (26.71940893 58.37396579),Kesklinna,20:00:00,10.0,Kesklinna,
6,7820182-1,2025-12-11 22:00:00,0,0.120786764,0.7247205823659897,58.37396579,26.71940893,POINT (26.71940893 58.37396579),Kesklinna,22:00:00,10.0,Kesklinna,
2,7820182-1,2025-12-12 00:00:00,0,0.120786764,0.2415735274553299,58.37396579,26.71940893,POINT (26.71940893 58.37396579),Kesklinna,00:00:00,10.0,Kesklinna,
4,7820183-1,2025-12-11 06:00:00,0,0.11990534,0.47962135076522827,58.37553002,26.71803519,POINT (26.71803519 58.37553002),Kesklinna,06:00:00,10.0,Kesklinna,
8,7820183-1,2025-12-11 08:00:00,0,0.11990534,0.9592427015304565,58.37553002,26.71803519,POINT (26.71803519 58.37553002),Kesklinna,08:00:00,10.0,Kesklinna,
7,7820183-1,2025-12-11 10:00:00,0,0.11977584,0.8384308740496635,58.37553002,26.71803519,POINT (26.71803519 58.37553002),Kesklinna,10:00:00,10.0,Kesklinna,
7,7820183-1,2025-12-11 12:00:00,0,0.11992394,0.8394675925374031,58.37553002,26.71803519,POINT (26.71803519 58.37553002),Kesklinna,12:00:00,10.0,Kesklinna,
7,7820183-1,2025-12-11 14:00:00,0,0.12133403,0.8493382185697556,58.37553002,26.71803519,POINT (26.71803519 58.37553002),Kesklinna,14:00:00,10.0,Kesklinna,
7,7820183-1,2025-12-11 16:00:00,0,0.121206366,0.8484445586800575,58.37553002,26.71803519,POINT (26.71803519 58.37553002),Kesklinna,16:00:00,10.0,Kesklinna,
7,7820183-1,2025-12-11 18:00:00,0,0.120692894,0.8448502570390701,58.37553002,26.71803519,POINT (26.71803519 58.37553002),Kesklinna,18:00:00,10.0,Kesklinna,
8,7820183-1,2025-12-11 20:00:00,0,0.12065959,0.9652767181396484,58.37553002,26.71803519,POINT (26.71803519 58.37553002),Kesklinna,20:00:00,10.0,Kesklinna,
4,7820183-1,2025-12-11 22:00:00,0,0.120786764,0.4831470549106598,58.37553002,26.71803519,POINT (26.71803519 58.37553002),Kesklinna,22:00:00,10.0,Kesklinna,
2,7820184-1,2025-12-11 06:00:00,0,0.11967416,0.23934832215309143,58.37854671,26.68370536,POINT (26.68370536 58.37854671),Veeriku,06:00:00,5.0,Veeriku,
3,7820184-1,2025-12-11 08:00:00,0,0.11972664,0.35917992889881134,58.37854671,26.68370536,POINT (26.68370536 58.37854671),Veeriku,08:00:00,5.0,Veeriku,
4,7820184-1,2025-12-11 10:00:00,0,0.11942499,0.47769996523857117,58.37854671,26.68370536,POINT (26.68370536 58.37854671),Veeriku,10:00:00,5.0,Veeriku,
4,7820184-1,2025-12-11 12:00:00,0,0.11961252,0.47845008969306946,58.37854671,26.68370536,POINT (26.68370536 58.37854671),Veeriku,12:00:00,5.0,Veeriku,
4,7820184-1,2025-12-11 14:00:00,0,0.1211128,0.48445120453834534,58.37854671,26.68370536,POINT (26.68370536 58.37854671),Veeriku,14:00:00,5.0,Veeriku,
4,7820184-1,2025-12-11 16:00:00,0,0.1211128,0.48445120453834534,58.37854671,26.68370536,POINT (26.68370536 58.37854671),Veeriku,16:00:00,5.0,Veeriku,
4,7820184-1,2025-12-11 18:00:00,0,0.11994463,0.479778528213501,58.37854671,26.68370536,POINT (26.68370536 58.37854671),Veeriku,18:00:00,5.0,Veeriku,
4,7820184-1,2025-12-11 20:00:00,0,0.12003027,0.48012107610702515,58.37854671,26.68370536,POINT (26.68370536 58.37854671),Veeriku,20:00:00,5.0,Veeriku,
1,7820184-1,2025-12-11 22:00:00,0,0.12003027,0.12003026902675629,58.37854671,26.68370536,POINT (26.68370536 58.37854671),Veeriku,22:00:00,5.0,Veeriku,
4,7820185-1,2025-12-11 08:00:00,0,0.11972664,0.4789065718650818,58.38851666,26.70827802,POINT (26.70827802 58.38851666),Supilinna,08:00:00,11.0,Supilinna,
4,7820185-1,2025-12-11 10:00:00,0,0.11942499,0.47769996523857117,58.38851666,26.70827802,POINT (26.70827802 58.38851666),Supilinna,10:00:00,11.0,Supilinna,
4,7820185-1,2025-12-11 12:00:00,0,0.11961252,0.47845008969306946,58.38851666,26.70827802,POINT (26.70827802 58.38851666),Supilinna,12:00:00,11.0,Supilinna,
4,7820185-1,2025-12-11 14:00:00,0,0.1211128,0.48445120453834534,58.38851666,26.70827802,POINT (26.70827802 58.38851666),Supilinna,14:00:00,11.0,Supilinna,
4,7820185-1,2025-12-11 20:00:00,0,0.120177135,0.4807085394859314,58.38851666,26.70827802,POINT (26.70827802 58.38851666),Supilinna,20:00:00,11.0,Supilinna,
5,7820186-1,2025-12-11 06:00:00,0,0.121472694,0.6073634698987007,58.38038554,26.73786281,POINT (26.73786281 58.38038554),Ülejõe,06:00:00,15.0,Ülejõe,
11,7820186-1,2025-12-11 08:00:00,0,0.12171964,1.338916078209877,58.38038554,26.73786281,POINT (26.73786281 58.38038554),Ülejõe,08:00:00,15.0,Ülejõe,
9,7820186-1,2025-12-11 10:00:00,0,0.12229387,1.1006448045372963,58.38038554,26.73786281,POINT (26.73786281 58.38038554),Ülejõe,10:00:00,15.0,Ülejõe,
8,7820186-1,2025-12-11 12:00:00,0,0.12257802,0.9806241393089294,58.38038554,26.73786281,POINT (26.73786281 58.38038554),Ülejõe,12:00:00,15.0,Ülejõe,
8,7820186-1,2025-12-11 14:00:00,0,0.12456978,0.9965582489967346,58.38038554,26.73786281,POINT (26.73786281 58.38038554),Ülejõe,14:00:00,15.0,Ülejõe,
9,7820186-1,2025-12-11 16:00:00,0,0.12456978,1.1211280301213264,58.38038554,26.73786281,POINT (26.73786281 58.38038554),Ülejõe,16:00:00,15.0,Ülejõe,
10,7820186-1,2025-12-11 18:00:00,0,0.12239428,1.2239427864551544,58.38038554,26.73786281,POINT (26.73786281 58.38038554),Ülejõe,18:00:00,15.0,Ülejõe,
7,7820186-1,2025-12-11 20:00:00,0,0.12233005,0.8563103303313255,58.38038554,26.73786281,POINT (26.73786281 58.38038554),Ülejõe,20:00:00,15.0,Ülejõe,
4,7820186-1,2025-12-11 22:00:00,0,0.12233005,0.48932018876075745,58.38038554,26.73786281,POINT (26.73786281 58.38038554),Ülejõe,22:00:00,15.0,Ülejõe,
1,7820187-1,2025-12-11 04:00:00,0,0.12160523,0.12160523235797882,58.38113791,26.73694573,POINT (26.73694573 58.38113791),Ülejõe,04:00:00,15.0,Ülejõe,
4,7820187-1,2025-12-11 06:00:00,0,0.121472694,0.48589077591896057,58.38113791,26.73694573,POINT (26.73694573 58.38113791),Ülejõe,06:00:00,15.0,Ülejõe,
11,7820187-1,2025-12-11 08:00:00,0,0.1267233,1.3939563482999802,58.38113791,26.73694573,POINT (26.73694573 58.38113791),Ülejõe,08:00:00,15.0,Ülejõe,
8,7820187-1,2025-12-11 10:00:00,0,0.12274519,0.9819615483283997,58.38113791,26.73694573,POINT (26.73694573 58.38113791),Ülejõe,10:00:00,15.0,Ülejõe,
8,7820187-1,2025-12-11 12:00:00,0,0.12257802,0.9806241393089294,58.38113791,26.73694573,POINT (26.73694573 58.38113791),Ülejõe,12:00:00,15.0,Ülejõe,
8,7820187-1,2025-12-11 14:00:00,0,0.12456978,0.9965582489967346,58.38113791,26.73694573,POINT (26.73694573 58.38113791),Ülejõe,14:00:00,15.0,Ülejõe,
10,7820187-1,2025-12-11 16:00:00,0,0.12456978,1.2456978112459183,58.38113791,26.73694573,POINT (26.73694573 58.38113791),Ülejõe,16:00:00,15.0,Ülejõe,
10,7820187-1,2025-12-11 18:00:00,0,0.12239428,1.2239427864551544,58.38113791,26.73694573,POINT (26.73694573 58.38113791),Ülejõe,18:00:00,15.0,Ülejõe,
6,7820187-1,2025-12-11 20:00:00,0,0.12233005,0.7339802831411362,58.38113791,26.73694573,POINT (26.73694573 58.38113791),Ülejõe,20:00:00,15.0,Ülejõe,
